viewpoint,yaw,pitch,distance,max_conf_carla,num_detections,iou
253,253,-15,8,0.8346009850502014,3,0.9766054749488831
254,254,-15,8,0.823494553565979,3,0.9737529158592224
255,255,-15,8,0.8181800842285156,3,0.9673757553100586
256,256,-15,8,0.8075344562530518,4,0.9610462784767151
257,257,-15,8,0.7808350920677185,4,0.963545560836792
258,258,-15,8,0.802082896232605,4,0.9754214882850647
259,259,-15,8,0.8108916878700256,4,0.9722815155982971
260,260,-15,8,0.8314745426177979,3,0.9646826982498169
261,261,-15,8,0.8057633638381958,3,0.9699648022651672
262,262,-15,8,0.7412116527557373,4,0.9728572368621826
263,263,-15,8,0.6137039065361023,2,0.9747940897941589
264,264,-15,8,0.5576655864715576,2,0.9649286866188049
265,265,-15,8,0.6789295673370361,2,0.9708377122879028
266,266,-15,8,0.7121188640594482,3,0.9726575613021851
267,267,-15,8,0.6803935766220093,3,0.9628700613975525
268,268,-15,8,0.7400135397911072,3,0.9685857892036438
269,269,-15,8,0.7219859957695007,2,0.9477866888046265
270,270,-15,8,0.7521771788597107,3,0.9356813430786133
271,271,-15,8,0.7497941255569458,3,0.9422076940536499
272,272,-15,8,0.7347239851951599,4,0.9342548847198486
273,273,-15,8,0.7277031540870667,4,0.947107195854187
274,274,-15,8,0.7005249261856079,4,0.9699825048446655
275,275,-15,8,0.6598433256149292,3,0.9804499745368958
276,276,-15,8,0.7341544032096863,4,0.967686116695404
277,277,-15,8,0.7590531706809998,4,0.9609611630439758
278,278,-15,8,0.7542475461959839,4,0.9515273571014404
279,279,-15,8,0.7432250380516052,3,0.9689567685127258
280,280,-15,8,0.7520023584365845,4,0.9721879959106445
281,281,-15,8,0.7489011883735657,3,0.9718705415725708
282,282,-15,8,0.7355489730834961,4,0.9698704481124878
283,283,-15,8,0.7696857452392578,3,0.9607632756233215
284,284,-15,8,0.7613884806632996,3,0.9705577492713928
285,285,-15,8,0.7866619825363159,4,0.9655208587646484
286,286,-15,8,0.7867491841316223,5,0.9711169004440308
287,287,-15,8,0.7862150073051453,6,0.9636422991752625
288,288,-15,8,0.8138787746429443,6,0.9667282104492188
289,289,-15,8,0.8412238955497742,6,0.9662749767303467
290,290,-15,8,0.8445358872413635,5,0.9637696146965027
291,291,-15,8,0.868871808052063,4,0.9572478532791138
292,292,-15,8,0.854261577129364,4,0.9490799307823181
